id,child_id,attendance_date,check_in_at,check_out_at,planned_pickup_time,pickup_person,note,created_at,updated_at
640,18,2026-04-21,2026-04-21T07:59:00,2026-04-21T17:34:00,17:34,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
641,25,2026-04-21,,,,,欠席連絡あり,2026-04-21T07:00:00,2026-04-21T18:30:00
642,26,2026-04-21,2026-04-21T08:39:00,2026-04-21T16:11:00,16:11,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
643,27,2026-04-21,2026-04-21T08:44:00,2026-04-21T16:20:00,16:20,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
644,28,2026-04-21,2026-04-21T08:49:00,2026-04-21T16:29:00,16:29,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
645,29,2026-04-21,2026-04-21T08:54:00,2026-04-21T16:38:00,16:38,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
646,30,2026-04-21,2026-04-21T08:59:00,2026-04-21T16:47:00,16:47,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
647,31,2026-04-21,2026-04-21T09:04:00,2026-04-21T16:56:00,16:56,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
648,32,2026-04-21,2026-04-21T09:09:00,2026-04-21T17:05:00,17:05,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
649,33,2026-04-21,2026-04-21T07:29:00,2026-04-21T17:14:00,17:14,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
650,34,2026-04-21,2026-04-21T07:34:00,2026-04-21T17:23:00,17:23,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
651,35,2026-04-21,2026-04-21T07:39:00,2026-04-21T17:32:00,17:32,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
652,36,2026-04-21,2026-04-21T07:44:00,2026-04-21T17:41:00,17:41,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
653,43,2026-04-21,2026-04-21T08:19:00,2026-04-21T18:44:00,18:44,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
654,44,2026-04-21,2026-04-21T08:24:00,2026-04-21T16:18:00,16:18,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
655,45,2026-04-21,2026-04-21T08:29:00,2026-04-21T16:27:00,16:27,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
656,46,2026-04-21,2026-04-21T08:34:00,2026-04-21T16:36:00,16:36,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
657,47,2026-04-21,2026-04-21T08:39:00,2026-04-21T16:45:00,16:45,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
658,48,2026-04-21,2026-04-21T08:44:00,2026-04-21T16:54:00,16:54,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
659,49,2026-04-21,2026-04-21T08:49:00,2026-04-21T17:03:00,17:03,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
660,50,2026-04-21,2026-04-21T08:54:00,2026-04-21T17:12:00,17:12,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
661,51,2026-04-21,2026-04-21T08:59:00,2026-04-21T17:21:00,17:21,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
662,52,2026-04-21,,,,,欠席連絡あり,2026-04-21T07:00:00,2026-04-21T18:30:00
663,53,2026-04-21,2026-04-21T09:09:00,2026-04-21T17:39:00,17:39,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
664,54,2026-04-21,2026-04-21T07:29:00,2026-04-21T17:48:00,17:48,父,少し早めのお迎え予定。,2026-04-21T07:00:00,2026-04-21T18:30:00
665,55,2026-04-21,2026-04-21T07:34:00,2026-04-21T17:57:00,17:57,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
666,56,2026-04-21,2026-04-21T07:39:00,2026-04-21T18:06:00,18:06,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
667,57,2026-04-21,2026-04-21T07:44:00,2026-04-21T18:15:00,18:15,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
668,58,2026-04-21,2026-04-21T07:49:00,2026-04-21T18:24:00,18:24,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
669,65,2026-04-21,2026-04-21T08:24:00,2026-04-21T16:52:00,16:52,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
670,66,2026-04-21,2026-04-21T08:29:00,2026-04-21T17:01:00,17:01,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
671,67,2026-04-21,2026-04-21T08:34:00,2026-04-21T17:10:00,17:10,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
672,68,2026-04-21,2026-04-21T08:39:00,2026-04-21T17:19:00,17:19,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
673,69,2026-04-21,2026-04-21T08:44:00,2026-04-21T17:28:00,17:28,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
674,70,2026-04-21,2026-04-21T08:49:00,2026-04-21T17:37:00,17:37,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
675,71,2026-04-21,,,,,欠席連絡あり,2026-04-21T07:00:00,2026-04-21T18:30:00
676,72,2026-04-21,2026-04-21T08:59:00,2026-04-21T17:55:00,17:55,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
677,73,2026-04-21,2026-04-21T09:04:00,2026-04-21T18:04:00,18:04,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
678,74,2026-04-21,2026-04-21T09:09:00,2026-04-21T18:13:00,18:13,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
679,75,2026-04-21,2026-04-21T07:29:00,2026-04-21T18:22:00,18:22,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
680,76,2026-04-21,2026-04-21T07:34:00,2026-04-21T18:31:00,18:31,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
681,77,2026-04-21,2026-04-21T07:39:00,2026-04-21T18:40:00,18:40,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
682,78,2026-04-21,2026-04-21T07:44:00,2026-04-21T16:14:00,16:14,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
683,79,2026-04-21,,,,,欠席連絡あり,2026-04-21T07:00:00,2026-04-21T18:30:00
684,80,2026-04-21,2026-04-21T07:54:00,2026-04-21T16:32:00,16:32,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
685,85,2026-04-21,2026-04-21T08:19:00,2026-04-21T17:17:00,17:17,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
686,86,2026-04-21,2026-04-21T08:24:00,2026-04-21T17:26:00,17:26,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
687,87,2026-04-21,2026-04-21T08:29:00,2026-04-21T17:35:00,17:35,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
688,88,2026-04-21,2026-04-21T08:34:00,2026-04-21T17:44:00,17:44,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
689,89,2026-04-21,2026-04-21T08:39:00,2026-04-21T17:53:00,17:53,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
690,90,2026-04-21,2026-04-21T08:44:00,2026-04-21T18:02:00,18:02,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
691,91,2026-04-21,2026-04-21T08:49:00,2026-04-21T18:11:00,18:11,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
692,92,2026-04-21,2026-04-21T08:54:00,2026-04-21T18:20:00,18:20,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
693,93,2026-04-21,2026-04-21T08:59:00,2026-04-21T18:29:00,18:29,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
694,94,2026-04-21,2026-04-21T09:04:00,2026-04-21T18:38:00,18:38,父,,2026-04-21T07:00:00,2026-04-21T18:30:00
695,95,2026-04-21,2026-04-21T09:09:00,2026-04-21T16:12:00,16:12,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
696,96,2026-04-21,2026-04-21T07:29:00,2026-04-21T16:21:00,16:21,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
697,97,2026-04-21,2026-04-21T07:34:00,2026-04-21T16:30:00,16:30,母,,2026-04-21T07:00:00,2026-04-21T18:30:00
698,98,2026-04-21,,,,,欠席連絡あり,2026-04-21T07:00:00,2026-04-21T18:30:00
699,99,2026-04-21,2026-04-21T07:44:00,2026-04-21T16:48:00,16:48,祖母,,2026-04-21T07:00:00,2026-04-21T18:30:00
700,100,2026-04-21,2026-04-21T07:49:00,2026-04-21T16:57:00,16:57,保護者,,2026-04-21T07:00:00,2026-04-21T18:30:00
701,81,2026-04-22,2026-04-22T08:06:00,2026-04-22T16:52:00,16:52,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
702,37,2026-04-22,2026-04-22T07:56:00,2026-04-22T18:01:00,18:01,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
703,82,2026-04-22,2026-04-22T08:11:00,2026-04-22T17:01:00,17:01,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
704,19,2026-04-22,2026-04-22T08:11:00,2026-04-22T17:54:00,17:54,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
705,59,2026-04-22,2026-04-22T08:01:00,2026-04-22T18:44:00,18:44,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
706,20,2026-04-22,2026-04-22T08:16:00,2026-04-22T18:03:00,18:03,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
707,60,2026-04-22,2026-04-22T08:06:00,2026-04-22T16:18:00,16:18,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
708,7,2026-04-22,2026-04-22T08:56:00,2026-04-22T18:41:00,18:41,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
709,38,2026-04-22,2026-04-22T08:01:00,2026-04-22T18:10:00,18:10,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
710,8,2026-04-22,2026-04-22T09:01:00,2026-04-22T16:15:00,16:15,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
711,39,2026-04-22,2026-04-22T08:06:00,2026-04-22T18:19:00,18:19,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
712,1,2026-04-22,2026-04-22T08:26:00,2026-04-22T17:47:00,17:47,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
713,21,2026-04-22,2026-04-22T08:21:00,2026-04-22T18:12:00,18:12,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
714,2,2026-04-22,2026-04-22T08:31:00,2026-04-22T17:56:00,17:56,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
715,61,2026-04-22,2026-04-22T08:11:00,2026-04-22T16:27:00,16:27,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
716,3,2026-04-22,2026-04-22T08:36:00,2026-04-22T18:05:00,18:05,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
717,83,2026-04-22,2026-04-22T08:16:00,2026-04-22T17:10:00,17:10,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
718,40,2026-04-22,2026-04-22T08:11:00,2026-04-22T18:28:00,18:28,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
719,84,2026-04-22,2026-04-22T08:21:00,2026-04-22T17:19:00,17:19,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
720,22,2026-04-22,,,,,欠席連絡あり,2026-04-22T07:00:00,2026-04-22T18:30:00
721,62,2026-04-22,2026-04-22T08:16:00,2026-04-22T16:36:00,16:36,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
722,23,2026-04-22,2026-04-22T08:31:00,2026-04-22T18:30:00,18:30,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
723,63,2026-04-22,2026-04-22T08:21:00,2026-04-22T16:45:00,16:45,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
724,9,2026-04-22,2026-04-22T09:06:00,2026-04-22T16:24:00,16:24,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
725,41,2026-04-22,2026-04-22T08:16:00,2026-04-22T18:37:00,18:37,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
726,10,2026-04-22,2026-04-22T07:26:00,2026-04-22T16:33:00,16:33,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
727,42,2026-04-22,2026-04-22T08:21:00,2026-04-22T16:11:00,16:11,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
728,4,2026-04-22,2026-04-22T08:41:00,2026-04-22T18:14:00,18:14,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
729,24,2026-04-22,2026-04-22T08:36:00,2026-04-22T18:39:00,18:39,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
730,5,2026-04-22,2026-04-22T08:46:00,2026-04-22T18:23:00,18:23,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
731,64,2026-04-22,2026-04-22T08:26:00,2026-04-22T16:54:00,16:54,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
732,6,2026-04-22,2026-04-22T08:51:00,2026-04-22T18:32:00,18:32,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
733,11,2026-04-22,2026-04-22T07:31:00,2026-04-22T16:42:00,16:42,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
734,12,2026-04-22,2026-04-22T07:36:00,2026-04-22T16:51:00,16:51,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
735,13,2026-04-22,2026-04-22T07:41:00,2026-04-22T17:00:00,17:00,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
736,14,2026-04-22,2026-04-22T07:46:00,2026-04-22T17:09:00,17:09,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
737,15,2026-04-22,2026-04-22T07:51:00,2026-04-22T17:18:00,17:18,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
738,16,2026-04-22,2026-04-22T07:56:00,2026-04-22T17:27:00,17:27,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
739,17,2026-04-22,2026-04-22T08:01:00,2026-04-22T17:36:00,17:36,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
740,18,2026-04-22,2026-04-22T08:06:00,2026-04-22T17:45:00,17:45,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
741,25,2026-04-22,2026-04-22T08:41:00,2026-04-22T16:13:00,16:13,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
742,26,2026-04-22,2026-04-22T08:46:00,2026-04-22T16:22:00,16:22,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
743,27,2026-04-22,2026-04-22T08:51:00,2026-04-22T16:31:00,16:31,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
744,28,2026-04-22,2026-04-22T08:56:00,2026-04-22T16:40:00,16:40,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
745,29,2026-04-22,2026-04-22T09:01:00,2026-04-22T16:49:00,16:49,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
746,30,2026-04-22,2026-04-22T09:06:00,2026-04-22T16:58:00,16:58,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
747,31,2026-04-22,2026-04-22T07:26:00,2026-04-22T17:07:00,17:07,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
748,32,2026-04-22,2026-04-22T07:31:00,2026-04-22T17:16:00,17:16,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
749,33,2026-04-22,2026-04-22T07:36:00,2026-04-22T17:25:00,17:25,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
750,34,2026-04-22,2026-04-22T07:41:00,2026-04-22T17:34:00,17:34,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
751,35,2026-04-22,2026-04-22T07:46:00,2026-04-22T17:43:00,17:43,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
752,36,2026-04-22,2026-04-22T07:51:00,2026-04-22T17:52:00,17:52,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
753,43,2026-04-22,2026-04-22T08:26:00,2026-04-22T16:20:00,16:20,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
754,44,2026-04-22,2026-04-22T08:31:00,2026-04-22T16:29:00,16:29,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
755,45,2026-04-22,2026-04-22T08:36:00,2026-04-22T16:38:00,16:38,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
756,46,2026-04-22,2026-04-22T08:41:00,2026-04-22T16:47:00,16:47,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
757,47,2026-04-22,2026-04-22T08:46:00,2026-04-22T16:56:00,16:56,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
758,48,2026-04-22,2026-04-22T08:51:00,2026-04-22T17:05:00,17:05,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
759,49,2026-04-22,,,,,欠席連絡あり,2026-04-22T07:00:00,2026-04-22T18:30:00
760,50,2026-04-22,2026-04-22T09:01:00,2026-04-22T17:23:00,17:23,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
761,51,2026-04-22,2026-04-22T09:06:00,2026-04-22T17:32:00,17:32,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
762,52,2026-04-22,2026-04-22T07:26:00,2026-04-22T17:41:00,17:41,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
763,53,2026-04-22,2026-04-22T07:31:00,2026-04-22T17:50:00,17:50,父,少し早めのお迎え予定。,2026-04-22T07:00:00,2026-04-22T18:30:00
764,54,2026-04-22,2026-04-22T07:36:00,2026-04-22T17:59:00,17:59,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
765,55,2026-04-22,2026-04-22T07:41:00,2026-04-22T18:08:00,18:08,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
766,56,2026-04-22,2026-04-22T07:46:00,2026-04-22T18:17:00,18:17,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
767,57,2026-04-22,2026-04-22T07:51:00,2026-04-22T18:26:00,18:26,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
768,58,2026-04-22,2026-04-22T07:56:00,2026-04-22T18:35:00,18:35,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
769,65,2026-04-22,2026-04-22T08:31:00,2026-04-22T17:03:00,17:03,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
770,66,2026-04-22,2026-04-22T08:36:00,2026-04-22T17:12:00,17:12,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
771,67,2026-04-22,2026-04-22T08:41:00,2026-04-22T17:21:00,17:21,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
772,68,2026-04-22,,,,,欠席連絡あり,2026-04-22T07:00:00,2026-04-22T18:30:00
773,69,2026-04-22,2026-04-22T08:51:00,2026-04-22T17:39:00,17:39,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
774,70,2026-04-22,2026-04-22T08:56:00,2026-04-22T17:48:00,17:48,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
775,71,2026-04-22,2026-04-22T09:01:00,2026-04-22T17:57:00,17:57,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
776,72,2026-04-22,2026-04-22T09:06:00,2026-04-22T18:06:00,18:06,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
777,73,2026-04-22,2026-04-22T07:26:00,2026-04-22T18:15:00,18:15,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
778,74,2026-04-22,2026-04-22T07:31:00,2026-04-22T18:24:00,18:24,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
779,75,2026-04-22,2026-04-22T07:36:00,2026-04-22T18:33:00,18:33,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
780,76,2026-04-22,,,,,欠席連絡あり,2026-04-22T07:00:00,2026-04-22T18:30:00
781,77,2026-04-22,2026-04-22T07:46:00,2026-04-22T16:16:00,16:16,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
782,78,2026-04-22,2026-04-22T07:51:00,2026-04-22T16:25:00,16:25,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
783,79,2026-04-22,2026-04-22T07:56:00,2026-04-22T16:34:00,16:34,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
784,80,2026-04-22,2026-04-22T08:01:00,2026-04-22T16:43:00,16:43,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
785,85,2026-04-22,2026-04-22T08:26:00,2026-04-22T17:28:00,17:28,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
786,86,2026-04-22,2026-04-22T08:31:00,2026-04-22T17:37:00,17:37,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
787,87,2026-04-22,2026-04-22T08:36:00,2026-04-22T17:46:00,17:46,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
788,88,2026-04-22,2026-04-22T08:41:00,2026-04-22T17:55:00,17:55,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
789,89,2026-04-22,2026-04-22T08:46:00,2026-04-22T18:04:00,18:04,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
790,90,2026-04-22,2026-04-22T08:51:00,2026-04-22T18:13:00,18:13,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
791,91,2026-04-22,2026-04-22T08:56:00,2026-04-22T18:22:00,18:22,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
792,92,2026-04-22,2026-04-22T09:01:00,2026-04-22T18:31:00,18:31,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
793,93,2026-04-22,2026-04-22T09:06:00,2026-04-22T18:40:00,18:40,父,,2026-04-22T07:00:00,2026-04-22T18:30:00
794,94,2026-04-22,2026-04-22T07:26:00,2026-04-22T16:14:00,16:14,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
795,95,2026-04-22,,,,,欠席連絡あり,2026-04-22T07:00:00,2026-04-22T18:30:00
796,96,2026-04-22,2026-04-22T07:36:00,2026-04-22T16:32:00,16:32,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
797,97,2026-04-22,,,,,連絡未確認の欠席扱い,2026-04-22T07:00:00,2026-04-22T18:30:00
798,98,2026-04-22,2026-04-22T07:46:00,2026-04-22T16:50:00,16:50,祖母,,2026-04-22T07:00:00,2026-04-22T18:30:00
799,99,2026-04-22,2026-04-22T07:51:00,2026-04-22T16:59:00,16:59,保護者,,2026-04-22T07:00:00,2026-04-22T18:30:00
800,100,2026-04-22,2026-04-22T07:56:00,2026-04-22T17:08:00,17:08,母,,2026-04-22T07:00:00,2026-04-22T18:30:00
801,81,2026-04-23,2026-04-23T08:13:00,2026-04-23T17:03:00,17:03,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
802,37,2026-04-23,2026-04-23T08:03:00,2026-04-23T18:12:00,18:12,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
803,82,2026-04-23,2026-04-23T08:18:00,2026-04-23T17:12:00,17:12,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
804,19,2026-04-23,,,,,欠席連絡あり,2026-04-23T07:00:00,2026-04-23T18:30:00
805,59,2026-04-23,2026-04-23T08:08:00,2026-04-23T16:20:00,16:20,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
806,20,2026-04-23,2026-04-23T08:23:00,2026-04-23T18:14:00,18:14,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
807,60,2026-04-23,2026-04-23T08:13:00,2026-04-23T16:29:00,16:29,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
808,7,2026-04-23,2026-04-23T09:03:00,2026-04-23T16:17:00,16:17,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
809,38,2026-04-23,2026-04-23T08:08:00,2026-04-23T18:21:00,18:21,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
810,8,2026-04-23,2026-04-23T09:08:00,2026-04-23T16:26:00,16:26,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
811,39,2026-04-23,2026-04-23T08:13:00,2026-04-23T18:30:00,18:30,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
812,1,2026-04-23,2026-04-23T08:33:00,2026-04-23T17:58:00,17:58,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
813,21,2026-04-23,2026-04-23T08:28:00,2026-04-23T18:23:00,18:23,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
814,2,2026-04-23,2026-04-23T08:38:00,2026-04-23T18:07:00,18:07,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
815,61,2026-04-23,2026-04-23T08:18:00,2026-04-23T16:38:00,16:38,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
816,3,2026-04-23,2026-04-23T08:43:00,2026-04-23T18:16:00,18:16,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
817,83,2026-04-23,2026-04-23T08:23:00,2026-04-23T17:21:00,17:21,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
818,40,2026-04-23,2026-04-23T08:18:00,2026-04-23T18:39:00,18:39,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
819,84,2026-04-23,2026-04-23T08:28:00,2026-04-23T17:30:00,17:30,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
820,22,2026-04-23,2026-04-23T08:33:00,2026-04-23T18:32:00,18:32,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
821,62,2026-04-23,2026-04-23T08:23:00,2026-04-23T16:47:00,16:47,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
822,23,2026-04-23,2026-04-23T08:38:00,2026-04-23T18:41:00,18:41,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
823,63,2026-04-23,2026-04-23T08:28:00,2026-04-23T16:56:00,16:56,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
824,9,2026-04-23,2026-04-23T07:28:00,2026-04-23T16:35:00,16:35,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
825,41,2026-04-23,2026-04-23T08:23:00,2026-04-23T16:13:00,16:13,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
826,10,2026-04-23,2026-04-23T07:33:00,2026-04-23T16:44:00,16:44,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
827,42,2026-04-23,2026-04-23T08:28:00,2026-04-23T16:22:00,16:22,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
828,4,2026-04-23,2026-04-23T08:48:00,2026-04-23T18:25:00,18:25,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
829,24,2026-04-23,2026-04-23T08:43:00,2026-04-23T16:15:00,16:15,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
830,5,2026-04-23,2026-04-23T08:53:00,2026-04-23T18:34:00,18:34,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
831,64,2026-04-23,2026-04-23T08:33:00,2026-04-23T17:05:00,17:05,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
832,6,2026-04-23,2026-04-23T08:58:00,2026-04-23T18:43:00,18:43,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
833,11,2026-04-23,2026-04-23T07:38:00,2026-04-23T16:53:00,16:53,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
834,12,2026-04-23,2026-04-23T07:43:00,2026-04-23T17:02:00,17:02,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
835,13,2026-04-23,2026-04-23T07:48:00,2026-04-23T17:11:00,17:11,祖母,,2026-04-23T07:00:00,2026-04-23T18:30:00
836,14,2026-04-23,2026-04-23T07:53:00,2026-04-23T17:20:00,17:20,保護者,,2026-04-23T07:00:00,2026-04-23T18:30:00
837,15,2026-04-23,2026-04-23T07:58:00,2026-04-23T17:29:00,17:29,母,,2026-04-23T07:00:00,2026-04-23T18:30:00
838,16,2026-04-23,2026-04-23T08:03:00,2026-04-23T17:38:00,17:38,父,,2026-04-23T07:00:00,2026-04-23T18:30:00
